Palette Name,Type,Background,Surface/Card,Primary Accent,Secondary Accent,Text Color
Urban Nebula Bold,Bold / Artistic,#1e0159,#30028c,#b2ff19,#FFFFFF,#FFFFFF
Corporate Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#0cb360,#e52d89,#1A202C
Crimson Ember Bold,Bold / Artistic,#403501,#736002,#193fff,#FFFFFF,#FFFFFF
Ocean Nebula Bold,Bold / Artistic,#570b25,#8a123a,#19ffb2,#FFFFFF,#FFFFFF
Vintage Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#d76c00,#2d89e5,#1A202C
Future Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#d0359c,#2de56b,#1A202C
Soft Canvas Dark,Dark / Professional,#1c181b,#312a30,#c544d9,#e5d372,#F5F5F5
Corporate Desert Dark,Dark / Professional,#1c1f1d,#2c312f,#44d68d,#a972e5,#F5F5F5
Deep Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#cd3d85,#2de589,#1A202C
Modern Steel Bold,Bold / Artistic,#034122,#06743d,#ff198c,#FFFFFF,#FFFFFF
Vintage Iron Light,Light / SaaS,#FFFFFF,#F4F6F8,#3ccf1e,#c62de5,#1A202C
Modern Canvas Dark,Dark / Professional,#1c191c,#292429,#f461af,#b2e572,#F5F5F5
Soft Lagoon Dark,Dark / Professional,#18161b,#26222a,#91dd45,#72aee5,#F5F5F5
Vibrant Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#d13718,#2dc6e5,#1A202C
Urban Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#d2a03c,#2d6be5,#1A202C
Silent Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#dcdc16,#2d2de5,#1A202C
Ocean Frost Dark,Dark / Professional,#1b181b,#332d32,#f65edd,#d4e572,#F5F5F5
Modern Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#23c6ab,#e52d4c,#1A202C
Tech Shadow Dark,Dark / Professional,#161817,#272b29,#36f1cb,#cc72e5,#F5F5F5
Future Shadow Bold,Bold / Artistic,#02293d,#044c70,#ff6619,#FFFFFF,#FFFFFF
Ocean Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#d60d0d,#2de5e5,#1A202C
Future Lagoon Dark,Dark / Professional,#0f0f11,#1b1c1f,#dbbd26,#72e5d0,#F5F5F5
Elegant Ember Bold,Bold / Artistic,#0f630f,#179617,#ff19ff,#FFFFFF,#FFFFFF
Future Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#354ec8,#e5c62d,#1A202C
Tech Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#1cdaba,#e52d4c,#1A202C
Elegant Obsidian Dark,Dark / Professional,#1c1c1e,#2d2d30,#5a45e3,#e57f72,#F5F5F5
Vibrant Ember Bold,Bold / Artistic,#032c34,#065767,#ff3f19,#FFFFFF,#FFFFFF
Slate Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#bd2d11,#2dc6e5,#1A202C
Royal Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#d8044b,#2de5a8,#1A202C
Vibrant Lagoon Dark,Dark / Professional,#1a1c18,#292c26,#8f4cd1,#e5a972,#F5F5F5
Urban Steel Dark,Dark / Professional,#121011,#252123,#df4262,#8be572,#F5F5F5
Electric Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#d83e3e,#2de5e5,#1A202C
Tech Shadow Dark,Dark / Professional,#17191b,#25282b,#4899eb,#e572ae,#F5F5F5
Royal Glacier Dark,Dark / Professional,#1f2121,#343738,#5586db,#e5729f,#F5F5F5
Future Midnight Dark,Dark / Professional,#191a18,#292a27,#d2d82d,#72e3e5,#F5F5F5
Royal Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#0c73da,#e5892d,#1A202C
Royal Steel Dark,Dark / Professional,#0f1010,#1c1f20,#20d1f5,#e572d4,#F5F5F5
Future Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#057fbc,#e56b2d,#1A202C
Slate Ember Bold,Bold / Artistic,#491005,#7c1c09,#19d8ff,#FFFFFF,#FFFFFF
Crimson Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#2e13b3,#c6e52d,#1A202C
Urban Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#11db11,#e52de5,#1A202C
Modern Ember Dark,Dark / Professional,#0c0c0d,#191a1c,#fbb21e,#72e5bc,#F5F5F5
Vintage Horizon Bold,Bold / Artistic,#1c5510,#2d881a,#d819ff,#FFFFFF,#FFFFFF
Slate Canvas Dark,Dark / Professional,#100d10,#261f25,#29fa4c,#8372e5,#F5F5F5
Dark Nebula Dark,Dark / Professional,#201e22,#302d33,#d73bfd,#e5cc72,#F5F5F5
Tech Steel Dark,Dark / Professional,#1e1b1b,#353030,#f51a5b,#97e572,#F5F5F5
Vibrant Horizon Dark,Dark / Professional,#0f0e0f,#1c1a1c,#27e827,#7275e5,#F5F5F5
Deep Quartz Dark,Dark / Professional,#0f0f12,#232229,#4157e8,#e57284,#F5F5F5
Vibrant Horizon Bold,Bold / Artistic,#063044,#0a5377,#ff6619,#FFFFFF,#FFFFFF
Dark Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#b536b5,#2de52d,#1A202C
Future Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#cf3c86,#2de589,#1A202C
Natural Steel Dark,Dark / Professional,#1d2223,#293032,#37d7f7,#e572d4,#F5F5F5
Vintage Quartz Dark,Dark / Professional,#121514,#272c2b,#39d29f,#bc72e5,#F5F5F5
Vibrant Onyx Bold,Bold / Artistic,#351708,#682d10,#19b2ff,#FFFFFF,#FFFFFF
Corporate Shadow Dark,Dark / Professional,#12110f,#1f1e1a,#ebca20,#72e5d0,#F5F5F5
Deep Forest Dark,Dark / Professional,#16151a,#2c2933,#7439ea,#e59672,#F5F5F5
Elegant Ember Bold,Bold / Artistic,#3c1603,#6f2905,#19b2ff,#FFFFFF,#FFFFFF
Crimson Shadow Dark,Dark / Professional,#151516,#2a292c,#6a22fb,#e59672,#F5F5F5
Dark Desert Dark,Dark / Professional,#161a14,#293026,#5be356,#7278e5,#F5F5F5
Urban Frost Dark,Dark / Professional,#181916,#262723,#d5ef53,#72d4e5,#F5F5F5
Vibrant Shadow Dark,Dark / Professional,#221f24,#312d33,#9e26da,#e5bc72,#F5F5F5
Deep Iron Dark,Dark / Professional,#121313,#27292a,#238dea,#e572b2,#F5F5F5
Future Obsidian Dark,Dark / Professional,#161618,#252428,#d4f047,#72d4e5,#F5F5F5
Vintage Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#1fd99b,#e52d6b,#1A202C
Modern Desert Bold,Bold / Artistic,#590f34,#8c1852,#19ff8c,#FFFFFF,#FFFFFF
Future Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#cf1534,#2de5c6,#1A202C
Ocean Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#ce3e21,#2dc6e5,#1A202C
Urban Nebula Dark,Dark / Professional,#1d201a,#2a2e26,#8dcc4e,#72aee5,#F5F5F5
Vibrant Velvet Bold,Bold / Artistic,#024f42,#04826d,#ff193f,#FFFFFF,#FFFFFF
Royal Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#0bbb0b,#e52de5,#1A202C
Silent Copper Dark,Dark / Professional,#0f0e0e,#252323,#36d7bc,#d072e5,#F5F5F5
Vibrant Midnight Bold,Bold / Artistic,#085044,#0d8370,#ff193f,#FFFFFF,#FFFFFF
Muted Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#00b800,#e52de5,#1A202C
Ocean Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#0ad6d6,#e52d2d,#1A202C
Soft Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#c02ac0,#2de52d,#1A202C
Natural Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#c3c317,#2d2de5,#1A202C
Elegant Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#49b833,#c62de5,#1A202C
Future Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#e1378c,#2de589,#1A202C
Ocean Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#0341bd,#e5a82d,#1A202C
Urban Horizon Dark,Dark / Professional,#0d0c0d,#201c1f,#dc559d,#b2e572,#F5F5F5
Soft Mist Bold,Bold / Artistic,#092736,#124c69,#ff6619,#FFFFFF,#FFFFFF
Modern Nebula Dark,Dark / Professional,#222320,#30322d,#a7e034,#72c1e5,#F5F5F5
Vibrant Shadow Bold,Bold / Artistic,#0b5e5e,#119191,#ff1919,#FFFFFF,#FFFFFF
Urban Glacier Dark,Dark / Professional,#1a1815,#2d2a24,#d4cf3e,#72e5df,#F5F5F5
Royal Glacier Dark,Dark / Professional,#181919,#252828,#1aaceb,#e572c5,#F5F5F5
Elegant Forest Dark,Dark / Professional,#0e0f10,#1c1d1e,#4064f2,#e5728b,#F5F5F5
Future Desert Dark,Dark / Professional,#10110f,#242823,#d727fa,#e5d072,#F5F5F5
Deep Onyx Dark,Dark / Professional,#1d1f22,#303439,#ea9b4b,#72e5a9,#F5F5F5
Natural Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#c62576,#2de589,#1A202C
Vibrant Midnight Dark,Dark / Professional,#10110e,#1e201a,#b5e652,#72c1e5,#F5F5F5
Zen Horizon Dark,Dark / Professional,#221f21,#312e30,#f058bd,#c1e572,#F5F5F5
Urban Sunset Bold,Bold / Artistic,#490756,#740c89,#3fff19,#FFFFFF,#FFFFFF
Soft Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#c435ac,#2de54c,#1A202C
Electric Nebula Bold,Bold / Artistic,#003939,#006c6c,#ff1919,#FFFFFF,#FFFFFF
Crimson Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#e2c531,#2d4ce5,#1A202C
Soft Ember Bold,Bold / Artistic,#02303a,#035b6d,#ff3f19,#FFFFFF,#FFFFFF
Crimson Iron Dark,Dark / Professional,#1e1c1e,#2f2d30,#66cf32,#729be5,#F5F5F5
Muted Midnight Bold,Bold / Artistic,#3c4609,#687911,#3f19ff,#FFFFFF,#FFFFFF
Soft Desert Bold,Bold / Artistic,#10105f,#181892,#fffe19,#FFFFFF,#FFFFFF
Natural Steel Dark,Dark / Professional,#0b0d0e,#1e2426,#529fe2,#e572b2,#F5F5F5
Tech Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#d21c95,#2de56b,#1A202C
Crimson Iron Dark,Dark / Professional,#252323,#3b3837,#e8842c,#72e5a6,#F5F5F5
Soft Onyx Dark,Dark / Professional,#171519,#252229,#a24afa,#e5a972,#F5F5F5
Dark Midnight Dark,Dark / Professional,#111312,#262b27,#54e5b0,#b972e5,#F5F5F5
Vintage Glacier Dark,Dark / Professional,#242122,#333032,#e74d6c,#8be572,#F5F5F5
Tech Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#0c2fde,#e5c62d,#1A202C
Modern Onyx Bold,Bold / Artistic,#093e23,#107141,#ff198c,#FFFFFF,#FFFFFF
Vintage Copper Dark,Dark / Professional,#161618,#292a2e,#d2b836,#72e5d0,#F5F5F5
Future Velvet Dark,Dark / Professional,#1a1e1e,#282d2f,#46d0eb,#e572d4,#F5F5F5
Deep Shadow Bold,Bold / Artistic,#092540,#114273,#ff8c19,#FFFFFF,#FFFFFF
Modern Desert Dark,Dark / Professional,#0c0d0c,#191b19,#ce16ce,#e5e372,#F5F5F5
Tech Quartz Dark,Dark / Professional,#26201f,#3c3432,#d1823d,#72e5a6,#F5F5F5
Ocean Shadow Dark,Dark / Professional,#1d1a1f,#322e36,#831de9,#e5a972,#F5F5F5
Deep Glacier Dark,Dark / Professional,#161516,#2a292c,#6a46f7,#e58772,#F5F5F5
Soft Obsidian Bold,Bold / Artistic,#49550e,#758817,#3f19ff,#FFFFFF,#FFFFFF
Crimson Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#c608c6,#2de52d,#1A202C
Ocean Forest Dark,Dark / Professional,#151314,#232122,#df4362,#8be572,#F5F5F5
Deep Shadow Bold,Bold / Artistic,#063535,#0c6868,#ff1919,#FFFFFF,#FFFFFF
Modern Horizon Dark,Dark / Professional,#181b18,#2c302c,#55eb55,#7275e5,#F5F5F5
Urban Steel Dark,Dark / Professional,#252522,#3d3e39,#83d129,#72b2e5,#F5F5F5
Urban Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#275bc3,#e5a82d,#1A202C
Muted Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#c01f3a,#2de5c6,#1A202C
Ocean Iron Dark,Dark / Professional,#0f0c0c,#201a1a,#d12256,#97e572,#F5F5F5
Soft Forest Dark,Dark / Professional,#141514,#2c2e2c,#5bed3e,#7288e5,#F5F5F5
Vibrant Horizon Dark,Dark / Professional,#100d0d,#261e20,#cf4e63,#88e572,#F5F5F5
Urban Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#d9d912,#2d2de5,#1A202C
Vibrant Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#0a6fd3,#e5892d,#1A202C
Ocean Mist Bold,Bold / Artistic,#521e04,#853006,#19b2ff,#FFFFFF,#FFFFFF
Natural Forest Dark,Dark / Professional,#0c0d0d,#1f2222,#e25050,#75e572,#F5F5F5
Natural Copper Dark,Dark / Professional,#242325,#313033,#2d26f9,#e57472,#F5F5F5
Deep Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#33c915,#c62de5,#1A202C
Silent Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#c86808,#2d89e5,#1A202C
Crimson Velvet Dark,Dark / Professional,#212125,#35373d,#4d67eb,#e57288,#F5F5F5
Deep Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#b74811,#2da8e5,#1A202C
Vibrant Midnight Bold,Bold / Artistic,#143902,#266c04,#b219ff,#FFFFFF,#FFFFFF
Modern Glacier Dark,Dark / Professional,#201b21,#362e37,#903dd8,#e5ad72,#F5F5F5
Future Shadow Dark,Dark / Professional,#0d1110,#1b2221,#29bcd2,#e572d8,#F5F5F5
Natural Canvas Dark,Dark / Professional,#0f0d0e,#252022,#ea5b60,#78e572,#F5F5F5
Corporate Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#8d3ddd,#89e52d,#1A202C
Modern Forest Dark,Dark / Professional,#141615,#232624,#34f976,#9672e5,#F5F5F5
Elegant Desert Bold,Bold / Artistic,#31450a,#567811,#6519ff,#FFFFFF,#FFFFFF
Slate Lagoon Bold,Bold / Artistic,#04490f,#077c1a,#ff19d8,#FFFFFF,#FFFFFF
Silent Copper Dark,Dark / Professional,#24211d,#33302a,#225cd1,#e5729b,#F5F5F5
Zen Quartz Bold,Bold / Artistic,#580730,#8b0c4b,#19ff8c,#FFFFFF,#FFFFFF
Tech Glacier Dark,Dark / Professional,#232121,#302d2d,#ce6f1c,#72e5a6,#F5F5F5
Natural Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#d809b6,#2de54c,#1A202C
Vibrant Obsidian Dark,Dark / Professional,#120f0e,#241e1c,#fa435b,#84e572,#F5F5F5
Modern Sunset Dark,Dark / Professional,#161817,#2c312e,#21d35c,#9672e5,#F5F5F5
Silent Iron Dark,Dark / Professional,#1d1f1b,#2c2e28,#7ef936,#729fe5,#F5F5F5
Crimson Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#cb15cb,#2de52d,#1A202C
Dark Nebula Dark,Dark / Professional,#0e0b0c,#1d1819,#f1553d,#72e57f,#F5F5F5
Silent Sunset Dark,Dark / Professional,#18191e,#2a2c34,#ebcc33,#72e5d0,#F5F5F5
Natural Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#c45219,#2da8e5,#1A202C
Natural Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#5f2ec1,#a8e52d,#1A202C
Urban Midnight Bold,Bold / Artistic,#08084e,#0e0e81,#fffe19,#FFFFFF,#FFFFFF
Modern Sunset Dark,Dark / Professional,#101111,#232525,#4ee1e6,#e572e3,#F5F5F5
Slate Copper Bold,Bold / Artistic,#3e0316,#710629,#19ffb2,#FFFFFF,#FFFFFF
Modern Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#1451ca,#e5a82d,#1A202C
Electric Copper Dark,Dark / Professional,#111310,#1d201a,#c4ee1c,#72d0e5,#F5F5F5
Future Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#08c608,#e52de5,#1A202C
Muted Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#02d992,#e52d6b,#1A202C
Deep Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#c32be1,#4ce52d,#1A202C
Soft Desert Dark,Dark / Professional,#141416,#252629,#cf9d3b,#72e5bc,#F5F5F5
Vibrant Onyx Dark,Dark / Professional,#1c2222,#272f2f,#24ace6,#e572c5,#F5F5F5
Future Shadow Dark,Dark / Professional,#202225,#31343a,#4448cd,#e57278,#F5F5F5
Corporate Horizon Dark,Dark / Professional,#121416,#212729,#dd7744,#72e596,#F5F5F5
Deep Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#9a04b8,#4ce52d,#1A202C
Dark Velvet Bold,Bold / Artistic,#630525,#960838,#19ffb2,#FFFFFF,#FFFFFF
Elegant Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#3a1ad9,#c6e52d,#1A202C
Crimson Steel Bold,Bold / Artistic,#4b0c41,#7e156d,#19ff3f,#FFFFFF,#FFFFFF
Natural Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#e5c732,#2d4ce5,#1A202C
Zen Sunset Dark,Dark / Professional,#191816,#272522,#e97d3f,#72e59a,#F5F5F5
Vibrant Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#1266b9,#e5892d,#1A202C
Muted Copper Dark,Dark / Professional,#0d1010,#181d1d,#29f1f1,#e372e5,#F5F5F5
Muted Onyx Bold,Bold / Artistic,#3e570b,#628a12,#6519ff,#FFFFFF,#FFFFFF
Future Midnight Bold,Bold / Artistic,#3d0b02,#701503,#19d8ff,#FFFFFF,#FFFFFF
Natural Lagoon Dark,Dark / Professional,#110f10,#242122,#d84b7a,#9be572,#F5F5F5
Tech Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#de0b98,#2de56b,#1A202C
Deep Obsidian Dark,Dark / Professional,#181813,#2f2f26,#d8a42b,#72e5c0,#F5F5F5
Silent Velvet Dark,Dark / Professional,#161418,#2c2830,#7c1bdd,#e5a972,#F5F5F5
Modern Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#743fdd,#a8e52d,#1A202C
Corporate Midnight Dark,Dark / Professional,#161313,#272221,#d65f47,#72e583,#F5F5F5
Silent Ember Dark,Dark / Professional,#232220,#33332f,#e49841,#72e5ad,#F5F5F5
Tech Quartz Bold,Bold / Artistic,#341303,#672606,#19b2ff,#FFFFFF,#FFFFFF
Muted Horizon Dark,Dark / Professional,#191718,#2b2829,#e5239e,#bde572,#F5F5F5
Tech Desert Dark,Dark / Professional,#0d0d0e,#19191b,#1c3bd3,#e57288,#F5F5F5
Muted Lagoon Bold,Bold / Artistic,#634509,#96680d,#1965ff,#FFFFFF,#FFFFFF
Muted Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#d4b82f,#2d4ce5,#1A202C
Electric Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#29c0c0,#e52d2d,#1A202C
Vibrant Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#267cd2,#e5892d,#1A202C
Modern Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#8cc716,#6b2de5,#1A202C
Corporate Sunset Bold,Bold / Artistic,#0c4629,#157947,#ff198c,#FFFFFF,#FFFFFF
Electric Frost Bold,Bold / Artistic,#0d3256,#154f89,#ff8c19,#FFFFFF,#FFFFFF
Deep Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#3434c0,#e5e52d,#1A202C
Muted Velvet Bold,Bold / Artistic,#051942,#082d75,#ffb219,#FFFFFF,#FFFFFF
Elegant Velvet Dark,Dark / Professional,#1e1c1e,#383338,#d848d8,#e5e372,#F5F5F5
Zen Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#3a52ca,#e5c62d,#1A202C
Ocean Desert Dark,Dark / Professional,#0d0b0b,#272120,#f5a056,#72e5a6,#F5F5F5
Crimson Forest Dark,Dark / Professional,#131714,#232b25,#15d08b,#b972e5,#F5F5F5
Ocean Mist Dark,Dark / Professional,#131212,#2a2727,#d93a55,#88e572,#F5F5F5
Dark Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#c52d0e,#2dc6e5,#1A202C
Ocean Horizon Dark,Dark / Professional,#0c0f0d,#1f2623,#f52c90,#aee572,#F5F5F5
Deep Obsidian Bold,Bold / Artistic,#2d005b,#47008e,#8cff19,#FFFFFF,#FFFFFF
Ocean Forest Dark,Dark / Professional,#16161b,#26262d,#3535d0,#e57275,#F5F5F5
Vibrant Velvet Dark,Dark / Professional,#161b1a,#262f2c,#5ef5f0,#df72e5,#F5F5F5
Dark Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#a6e033,#6b2de5,#1A202C
Future Forest Dark,Dark / Professional,#171a15,#2b2f27,#c5e154,#72d0e5,#F5F5F5
Tech Mist Dark,Dark / Professional,#151519,#292a30,#2e7cd5,#e572aa,#F5F5F5
Elegant Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#42be29,#c62de5,#1A202C
Natural Forest Bold,Bold / Artistic,#0a0a42,#121275,#fffe19,#FFFFFF,#FFFFFF
Ocean Glacier Dark,Dark / Professional,#131513,#282c28,#db3adb,#e5e372,#F5F5F5
Soft Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#2fb371,#e52d89,#1A202C
Crimson Frost Bold,Bold / Artistic,#5c074e,#8f0b79,#19ff3f,#FFFFFF,#FFFFFF
Royal Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#d03d6e,#2de5a8,#1A202C
Electric Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#ce6d3d,#2da8e5,#1A202C
Modern Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#ad28c8,#4ce52d,#1A202C
Future Steel Dark,Dark / Professional,#181716,#2d2c2a,#467be3,#e5729b,#F5F5F5
Future Copper Dark,Dark / Professional,#151314,#262325,#df30d9,#e3e572,#F5F5F5
Muted Shadow Dark,Dark / Professional,#141511,#2b2d24,#3c1cdb,#e58372,#F5F5F5
Vintage Glacier Dark,Dark / Professional,#1a1b1b,#2c2f2e,#2fd587,#ad72e5,#F5F5F5
Muted Velvet Dark,Dark / Professional,#0e0d0d,#1f1d1d,#33fefe,#e372e5,#F5F5F5
Elegant Lagoon Dark,Dark / Professional,#19161b,#2d2831,#562ef4,#e58772,#F5F5F5
Slate Desert Dark,Dark / Professional,#121314,#25282a,#5dd8f7,#e572d0,#F5F5F5
Future Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#6ab71d,#892de5,#1A202C
Elegant Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#d3b102,#2d4ce5,#1A202C
Future Quartz Dark,Dark / Professional,#100d0e,#1e191c,#4efba5,#a972e5,#F5F5F5
Vintage Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#15c288,#e52d6b,#1A202C
Modern Copper Dark,Dark / Professional,#171919,#292d2c,#4ebdce,#e572d8,#F5F5F5
Soft Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#04e34e,#e52da8,#1A202C
Slate Horizon Dark,Dark / Professional,#232020,#3b3736,#e05539,#72e583,#F5F5F5
Slate Glacier Dark,Dark / Professional,#171515,#2a2625,#ed213c,#84e572,#F5F5F5
Slate Horizon Bold,Bold / Artistic,#3c2902,#6f4b03,#1965ff,#FFFFFF,#FFFFFF
Natural Glacier Dark,Dark / Professional,#191f19,#2d392d,#53fb53,#7275e5,#F5F5F5
Electric Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#c3387d,#2de589,#1A202C
Vibrant Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#17c76f,#e52d89,#1A202C
Electric Nebula Dark,Dark / Professional,#110f10,#221e21,#37ec73,#9672e5,#F5F5F5
Muted Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#dd0126,#2de5c6,#1A202C
Crimson Canvas Dark,Dark / Professional,#1f1f23,#36353c,#354df0,#e57284,#F5F5F5
Zen Ember Dark,Dark / Professional,#0d0f10,#212428,#f3993f,#72e5a9,#F5F5F5
Deep Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#0dabca,#e54c2d,#1A202C
Soft Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#3065cf,#e5a82d,#1A202C
Tech Obsidian Dark,Dark / Professional,#131713,#262d26,#54d554,#7275e5,#F5F5F5
Vibrant Frost Dark,Dark / Professional,#1b1e18,#2e3229,#c8f02a,#72d0e5,#F5F5F5
Modern Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#c18611,#2d6be5,#1A202C
Silent Shadow Dark,Dark / Professional,#0e0f10,#1e2123,#4bf3f9,#e572e3,#F5F5F5
Elegant Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#601fe1,#a8e52d,#1A202C
Urban Iron Bold,Bold / Artistic,#370526,#6a0a4a,#19ff65,#FFFFFF,#FFFFFF
Royal Forest Bold,Bold / Artistic,#050e3d,#091a70,#ffd819,#FFFFFF,#FFFFFF
Electric Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#70db3a,#a82de5,#1A202C
Corporate Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#c9472e,#2dc6e5,#1A202C
Silent Nebula Dark,Dark / Professional,#161613,#262620,#e1ae37,#72e5c0,#F5F5F5
Slate Quartz Dark,Dark / Professional,#201d22,#2d282f,#cd31d2,#e5df72,#F5F5F5
Zen Iron Light,Light / SaaS,#FFFFFF,#F4F6F8,#35bfbf,#e52d2d,#1A202C
Soft Iron Dark,Dark / Professional,#1b1d1d,#2a2d2d,#3ebdd1,#e572d8,#F5F5F5
Vintage Midnight Dark,Dark / Professional,#0c0d0e,#1a1c1f,#edb442,#72e5bc,#F5F5F5
Dark Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#04c584,#e52d6b,#1A202C
Crimson Copper Dark,Dark / Professional,#151519,#222127,#884ad0,#e5a672,#F5F5F5
Natural Glacier Dark,Dark / Professional,#161518,#28262a,#403bdb,#e57472,#F5F5F5
Corporate Quartz Dark,Dark / Professional,#1e1e24,#2d2d36,#5a84e7,#e57297,#F5F5F5
Deep Nebula Dark,Dark / Professional,#212225,#2c2e32,#4477db,#e5729b,#F5F5F5
Modern Nebula Dark,Dark / Professional,#191b1c,#26292a,#2ccacf,#e572e3,#F5F5F5
Corporate Horizon Dark,Dark / Professional,#1c1f1a,#2e322b,#7fe01d,#72aee5,#F5F5F5
Crimson Velvet Bold,Bold / Artistic,#073564,#0a5197,#ff8c19,#FFFFFF,#FFFFFF
Elegant Sunset Bold,Bold / Artistic,#0b4663,#116a96,#ff6619,#FFFFFF,#FFFFFF
Soft Shadow Dark,Dark / Professional,#131212,#282625,#3fc8e3,#e572d4,#F5F5F5
Crimson Sunset Dark,Dark / Professional,#0e0c0e,#1d191c,#1ff643,#8372e5,#F5F5F5
Corporate Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#18ba9f,#e52d4c,#1A202C
Deep Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#2645de,#e5c62d,#1A202C
Crimson Sunset Dark,Dark / Professional,#1c1d1f,#2f3134,#5a90fc,#e5729b,#F5F5F5
