Palette Name,Type,Background,Surface/Card,Primary Accent,Secondary Accent,Text Color
Muted Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#0f4eca,#e5a82d,#1A202C
Electric Copper Dark,Dark / Professional,#0e100f,#232826,#31feb9,#bc72e5,#F5F5F5
Silent Glacier Dark,Dark / Professional,#181d18,#2b342b,#3fe571,#9272e5,#F5F5F5
Natural Canvas Dark,Dark / Professional,#191b19,#252825,#23f562,#9272e5,#F5F5F5
Soft Copper Dark,Dark / Professional,#0b0d0c,#1a1f1e,#47d190,#ad72e5,#F5F5F5
Vintage Mist Bold,Bold / Artistic,#043304,#096609,#ff19ff,#FFFFFF,#FFFFFF
Royal Midnight Dark,Dark / Professional,#1d1917,#342d2a,#209edd,#e572c1,#F5F5F5
Royal Mist Dark,Dark / Professional,#141315,#232123,#924bd1,#e5ad72,#F5F5F5
Modern Iron Bold,Bold / Artistic,#474702,#7a7a03,#1919ff,#FFFFFF,#FFFFFF
Vintage Sunset Dark,Dark / Professional,#151513,#2c2a28,#f46f22,#72e59a,#F5F5F5
Silent Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#9c1fb5,#4ce52d,#1A202C
Modern Ember Dark,Dark / Professional,#171714,#303029,#6161fe,#e57275,#F5F5F5
Ocean Steel Dark,Dark / Professional,#141312,#2b2828,#db761d,#72e5a6,#F5F5F5
Slate Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#4add2d,#c62de5,#1A202C
Dark Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#c32404,#2dc6e5,#1A202C
Ocean Desert Bold,Bold / Artistic,#332b03,#665607,#193fff,#FFFFFF,#FFFFFF
Ocean Glacier Bold,Bold / Artistic,#135b04,#1d8e07,#d819ff,#FFFFFF,#FFFFFF
Elegant Onyx Bold,Bold / Artistic,#400837,#731063,#19ff3f,#FFFFFF,#FFFFFF
Natural Frost Dark,Dark / Professional,#1b201b,#262e26,#1cfe1c,#7275e5,#F5F5F5
Elegant Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#5b2db5,#a8e52d,#1A202C
Future Forest Dark,Dark / Professional,#0f0d0e,#231d21,#dc40a8,#c1e572,#F5F5F5
Deep Nebula Dark,Dark / Professional,#171c1a,#27302b,#30e88c,#a972e5,#F5F5F5
Soft Ember Dark,Dark / Professional,#0d0d0e,#1b1b1d,#4285d2,#e572aa,#F5F5F5
Zen Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#e05d1b,#2da8e5,#1A202C
Slate Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#adc822,#4c2de5,#1A202C
Tech Horizon Bold,Bold / Artistic,#520a16,#851124,#19ffd8,#FFFFFF,#FFFFFF
Modern Velvet Dark,Dark / Professional,#1c2222,#2a3434,#45c1f6,#e572c5,#F5F5F5
Electric Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#cc4f11,#2da8e5,#1A202C
Dark Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#15dab9,#e52d4c,#1A202C
Corporate Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#32b448,#e52dc6,#1A202C
Urban Obsidian Dark,Dark / Professional,#191917,#2a2c27,#581ad3,#e59672,#F5F5F5
Corporate Quartz Dark,Dark / Professional,#171919,#2d3232,#1c9acf,#e572c5,#F5F5F5
Zen Mist Dark,Dark / Professional,#141712,#252a22,#67fd61,#7278e5,#F5F5F5
Vintage Copper Dark,Dark / Professional,#111214,#25272b,#4270cc,#e5729b,#F5F5F5
Elegant Shadow Bold,Bold / Artistic,#235908,#378c0c,#b219ff,#FFFFFF,#FFFFFF
Vibrant Lagoon Bold,Bold / Artistic,#390144,#640377,#3fff19,#FFFFFF,#FFFFFF
Elegant Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#b8da0f,#4c2de5,#1A202C
Ocean Iron Light,Light / SaaS,#FFFFFF,#F4F6F8,#28bedc,#e54c2d,#1A202C
Vibrant Iron Dark,Dark / Professional,#1c201b,#2c322b,#e464fd,#e5d072,#F5F5F5
Muted Shadow Dark,Dark / Professional,#0e1010,#25282a,#3cd3d8,#e572e3,#F5F5F5
Elegant Frost Dark,Dark / Professional,#171618,#262529,#615cfd,#e57472,#F5F5F5
Electric Shadow Dark,Dark / Professional,#181816,#2b2b28,#d4a12b,#72e5c0,#F5F5F5
Natural Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#9cb520,#4c2de5,#1A202C
Crimson Copper Dark,Dark / Professional,#141011,#2b2325,#fa5dc0,#bde572,#F5F5F5
Natural Glacier Dark,Dark / Professional,#1d1d1b,#30302c,#ebeb42,#72e5e3,#F5F5F5
Tech Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#3068d7,#e5a82d,#1A202C
Deep Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#04e4e4,#e52d2d,#1A202C
Slate Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#2804dd,#c6e52d,#1A202C
Electric Iron Dark,Dark / Professional,#212520,#343b32,#8dd74c,#72aae5,#F5F5F5
Vibrant Lagoon Dark,Dark / Professional,#0e0d0b,#23201c,#e09953,#72e5a9,#F5F5F5
Crimson Obsidian Dark,Dark / Professional,#211e1e,#322c2d,#ec183b,#88e572,#F5F5F5
Zen Velvet Dark,Dark / Professional,#11120f,#20221d,#dcfc5d,#72d0e5,#F5F5F5
Muted Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#cf3065,#2de5a8,#1A202C
Royal Forest Bold,Bold / Artistic,#620f1d,#95172c,#19ffd8,#FFFFFF,#FFFFFF
Modern Mist Dark,Dark / Professional,#141612,#1f221c,#8ed843,#72aee5,#F5F5F5
Urban Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#bad828,#4c2de5,#1A202C
Crimson Ember Dark,Dark / Professional,#252523,#333330,#d1b425,#72e5d0,#F5F5F5
Dark Ember Dark,Dark / Professional,#222525,#393d3d,#34e6e6,#e372e5,#F5F5F5
Future Obsidian Dark,Dark / Professional,#231d23,#3c313c,#cc5efb,#e5c072,#F5F5F5
Zen Onyx Dark,Dark / Professional,#1e1b1e,#363237,#8e26ea,#e5ad72,#F5F5F5
Electric Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#e004e0,#2de52d,#1A202C
Zen Desert Bold,Bold / Artistic,#064343,#0a7676,#ff1919,#FFFFFF,#FFFFFF
Vibrant Velvet Dark,Dark / Professional,#1b1818,#302b2b,#f22663,#97e572,#F5F5F5
Dark Copper Dark,Dark / Professional,#0c100e,#1c2420,#44e865,#8772e5,#F5F5F5
Vintage Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#4f37c5,#c6e52d,#1A202C
Future Forest Dark,Dark / Professional,#1a1817,#2b2926,#f08d2b,#72e5a9,#F5F5F5
Elegant Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#8cc51c,#6b2de5,#1A202C
Dark Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#bf0202,#2de5e5,#1A202C
Silent Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#dd2280,#2de589,#1A202C
Urban Sunset Bold,Bold / Artistic,#330213,#660526,#19ffb2,#FFFFFF,#FFFFFF
Deep Midnight Dark,Dark / Professional,#0e0e0c,#24221f,#e6a41f,#72e5bc,#F5F5F5
Vintage Glacier Dark,Dark / Professional,#1c1a17,#35322b,#e97634,#72e59a,#F5F5F5
Ocean Iron Dark,Dark / Professional,#1b191a,#343031,#f7715c,#72e57f,#F5F5F5
Muted Quartz Bold,Bold / Artistic,#073b55,#0b5f88,#ff6619,#FFFFFF,#FFFFFF
Natural Mist Dark,Dark / Professional,#191814,#322f29,#cd692f,#72e59a,#F5F5F5
Silent Canvas Dark,Dark / Professional,#161718,#28282a,#4f88f8,#e5729b,#F5F5F5
Vintage Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#c09030,#2d6be5,#1A202C
Silent Glacier Dark,Dark / Professional,#100e10,#252025,#ea25d0,#d8e572,#F5F5F5
Royal Iron Dark,Dark / Professional,#100f0f,#1e1c1c,#3f9ecd,#e572c1,#F5F5F5
Vibrant Iron Dark,Dark / Professional,#1e201f,#2d312f,#3cf2ce,#cc72e5,#F5F5F5
Natural Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#55db3a,#c62de5,#1A202C
Elegant Quartz Dark,Dark / Professional,#161714,#2c2e28,#cacf23,#72e3e5,#F5F5F5
Vibrant Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#3bcd1e,#c62de5,#1A202C
Modern Midnight Dark,Dark / Professional,#0f0d10,#1c181e,#6c32d0,#e59a72,#F5F5F5
Natural Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#ce1772,#2de589,#1A202C
Urban Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#9302dc,#6be52d,#1A202C
Slate Desert Dark,Dark / Professional,#151917,#2a312d,#3dcc84,#a972e5,#F5F5F5
Urban Sunset Dark,Dark / Professional,#100d0e,#201b1c,#f82f8d,#aae572,#F5F5F5
Urban Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#bb7229,#2d89e5,#1A202C
Slate Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#b68013,#2d6be5,#1A202C
Dark Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#18debd,#e52d4c,#1A202C
Slate Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#c21431,#2de5c6,#1A202C
Modern Lagoon Bold,Bold / Artistic,#0f0155,#190388,#d8ff19,#FFFFFF,#FFFFFF
Slate Midnight Dark,Dark / Professional,#121514,#1e2321,#cf376a,#9be572,#F5F5F5
Muted Ember Dark,Dark / Professional,#131310,#23241e,#93cf4e,#72b2e5,#F5F5F5
Tech Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#2354b7,#e5a82d,#1A202C
Royal Steel Bold,Bold / Artistic,#58011e,#8b0230,#19ffb2,#FFFFFF,#FFFFFF
Slate Steel Dark,Dark / Professional,#1a191b,#312e32,#fd1adf,#d8e572,#F5F5F5
Corporate Glacier Dark,Dark / Professional,#1f2423,#2a3230,#3ed2e9,#e572d8,#F5F5F5
Urban Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#da034a,#2de5a8,#1A202C
Royal Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#4c31cf,#c6e52d,#1A202C
Vintage Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#b62ad2,#4ce52d,#1A202C
Modern Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#9ae30a,#6b2de5,#1A202C
Royal Copper Dark,Dark / Professional,#1a1a18,#30312c,#bbd921,#72d4e5,#F5F5F5
Zen Glacier Bold,Bold / Artistic,#655400,#987f01,#193fff,#FFFFFF,#FFFFFF
Royal Horizon Dark,Dark / Professional,#252325,#343135,#4ece35,#7288e5,#F5F5F5
Modern Shadow Dark,Dark / Professional,#0d100f,#1c211f,#4aceca,#df72e5,#F5F5F5
Muted Forest Dark,Dark / Professional,#0d0f0f,#212624,#3af2b5,#bc72e5,#F5F5F5
Urban Velvet Dark,Dark / Professional,#1a1a1f,#26252d,#d2ec54,#72d4e5,#F5F5F5
Future Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#5ac425,#a82de5,#1A202C
Corporate Glacier Dark,Dark / Professional,#24251e,#31332a,#9bea42,#72b2e5,#F5F5F5
Royal Frost Bold,Bold / Artistic,#3a0145,#640178,#3fff19,#FFFFFF,#FFFFFF
Zen Quartz Bold,Bold / Artistic,#2a0550,#460883,#8cff19,#FFFFFF,#FFFFFF
Vintage Obsidian Dark,Dark / Professional,#1f1f1d,#2c2c29,#d3bd50,#72e5d0,#F5F5F5
Slate Steel Bold,Bold / Artistic,#090133,#130266,#d8ff19,#FFFFFF,#FFFFFF
Zen Iron Dark,Dark / Professional,#1a1a1c,#2b2c2e,#4931e6,#e57f72,#F5F5F5
Zen Forest Dark,Dark / Professional,#0c0d0d,#242727,#18e6e6,#e372e5,#F5F5F5
Silent Obsidian Dark,Dark / Professional,#101013,#232329,#2a2acc,#e57275,#F5F5F5
Vibrant Midnight Dark,Dark / Professional,#1d2024,#2a2d33,#29a5ed,#e572bd,#F5F5F5
Ocean Steel Dark,Dark / Professional,#202222,#2c2f2f,#4beda1,#ad72e5,#F5F5F5
Silent Steel Bold,Bold / Artistic,#4f4307,#826e0c,#193fff,#FFFFFF,#FFFFFF
Deep Shadow Dark,Dark / Professional,#0d0c0c,#1f1b1b,#32d0b6,#d072e5,#F5F5F5
Slate Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#12a5c2,#e54c2d,#1A202C
Silent Ember Dark,Dark / Professional,#141616,#2a2c2e,#2772f4,#e5729f,#F5F5F5
Vintage Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#1818e0,#e5e52d,#1A202C
Royal Mist Dark,Dark / Professional,#0e0e0c,#1b1a16,#efd75d,#72e5d0,#F5F5F5
Elegant Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#c726c7,#2de52d,#1A202C
Slate Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#24c43f,#e52dc6,#1A202C
Soft Forest Bold,Bold / Artistic,#041d50,#073083,#ffb219,#FFFFFF,#FFFFFF
Royal Sunset Bold,Bold / Artistic,#016501,#029802,#ff19ff,#FFFFFF,#FFFFFF
Vintage Obsidian Dark,Dark / Professional,#1a201e,#272f2d,#d72e66,#9be572,#F5F5F5
Ocean Mist Dark,Dark / Professional,#131513,#222623,#31d24c,#8372e5,#F5F5F5
Vintage Desert Dark,Dark / Professional,#0a0c0c,#171b1c,#40afe6,#e572c1,#F5F5F5
Corporate Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#34e26e,#e52da8,#1A202C
Elegant Copper Dark,Dark / Professional,#161719,#242629,#fac55d,#72e5bc,#F5F5F5
Soft Copper Dark,Dark / Professional,#1e1a1a,#312b2b,#fd3571,#97e572,#F5F5F5
Vintage Nebula Dark,Dark / Professional,#0c0e0e,#1e2222,#4dadd6,#e572c5,#F5F5F5
Muted Shadow Bold,Bold / Artistic,#550365,#7f0598,#3fff19,#FFFFFF,#FFFFFF
Tech Forest Bold,Bold / Artistic,#451308,#78210f,#19d8ff,#FFFFFF,#FFFFFF
Royal Midnight Bold,Bold / Artistic,#115503,#1c8806,#d819ff,#FFFFFF,#FFFFFF
Deep Sunset Dark,Dark / Professional,#201f1c,#2e2c27,#eee95e,#72e5df,#F5F5F5
Tech Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#3a22b5,#c6e52d,#1A202C
Muted Glacier Dark,Dark / Professional,#0b0b0d,#181a1e,#5685e2,#e5729b,#F5F5F5
Modern Forest Bold,Bold / Artistic,#035e40,#049162,#ff1966,#FFFFFF,#FFFFFF
Silent Midnight Bold,Bold / Artistic,#53180c,#862714,#19d8ff,#FFFFFF,#FFFFFF
Future Obsidian Dark,Dark / Professional,#1c1e1a,#2a2f28,#abec3b,#72bde5,#F5F5F5
Tech Onyx Dark,Dark / Professional,#1f1c1a,#38332f,#54a8fb,#e572ae,#F5F5F5
Vibrant Velvet Dark,Dark / Professional,#151916,#262d29,#35e53a,#7472e5,#F5F5F5
Electric Steel Dark,Dark / Professional,#1a1d1a,#2d322d,#23d323,#7275e5,#F5F5F5
Urban Obsidian Dark,Dark / Professional,#1a1e1e,#2d3434,#29a3d7,#e572c5,#F5F5F5
Modern Quartz Dark,Dark / Professional,#121415,#1d2022,#4178d7,#e5729f,#F5F5F5
Deep Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#d76e06,#2d89e5,#1A202C
Vibrant Midnight Dark,Dark / Professional,#0d0f0c,#222720,#7ce448,#729be5,#F5F5F5
Natural Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#d66025,#2da8e5,#1A202C
Natural Onyx Dark,Dark / Professional,#100f10,#262325,#eb2e74,#9fe572,#F5F5F5
Slate Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#4bb914,#a82de5,#1A202C
Royal Frost Bold,Bold / Artistic,#622405,#953607,#19b2ff,#FFFFFF,#FFFFFF
Vintage Canvas Bold,Bold / Artistic,#360640,#610c73,#3fff19,#FFFFFF,#FFFFFF
Slate Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#06dc06,#e52de5,#1A202C
Crimson Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#c3a512,#2d4ce5,#1A202C
Future Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#37e237,#e52de5,#1A202C
Electric Sunset Dark,Dark / Professional,#131813,#232c23,#e848e8,#e5e372,#F5F5F5
Royal Lagoon Dark,Dark / Professional,#1a1d1d,#2d3232,#5be7bd,#c072e5,#F5F5F5
Natural Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#28d645,#e52dc6,#1A202C
Silent Canvas Dark,Dark / Professional,#0e1111,#191e1e,#5be5fa,#e572d8,#F5F5F5
Soft Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#971cd5,#6be52d,#1A202C
Modern Midnight Dark,Dark / Professional,#0c0b0e,#212026,#6f53fb,#e58372,#F5F5F5
Zen Steel Dark,Dark / Professional,#0e0e0c,#1f1f1b,#dba018,#72e5c0,#F5F5F5
Dark Lagoon Dark,Dark / Professional,#22201f,#383633,#3487da,#e572ae,#F5F5F5
Natural Obsidian Dark,Dark / Professional,#1a1c19,#2c302a,#67e12a,#729be5,#F5F5F5
Future Midnight Dark,Dark / Professional,#212323,#363939,#2bd9bc,#d072e5,#F5F5F5
Soft Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#1298b3,#e54c2d,#1A202C
Electric Frost Bold,Bold / Artistic,#074407,#0c770c,#ff19ff,#FFFFFF,#FFFFFF
Dark Quartz Dark,Dark / Professional,#22251e,#383e32,#b4d433,#72d0e5,#F5F5F5
Soft Obsidian Bold,Bold / Artistic,#032f46,#055279,#ff6619,#FFFFFF,#FFFFFF
Silent Shadow Dark,Dark / Professional,#1f2423,#353d3c,#1ae284,#ad72e5,#F5F5F5
Muted Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#37c1aa,#e52d4c,#1A202C
Crimson Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#01ca23,#e52dc6,#1A202C
Modern Mist Dark,Dark / Professional,#1c1a1b,#353134,#db18f9,#e5d372,#F5F5F5
Zen Quartz Dark,Dark / Professional,#211b21,#312831,#e522e5,#e5e372,#F5F5F5
Slate Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#11bc67,#e52d89,#1A202C
Future Midnight Dark,Dark / Professional,#0e1211,#1a2120,#58e3cc,#d072e5,#F5F5F5
Modern Ember Bold,Bold / Artistic,#025e30,#04914a,#ff198c,#FFFFFF,#FFFFFF
Ocean Iron Dark,Dark / Professional,#171915,#2e312a,#8bd640,#72aee5,#F5F5F5
Zen Forest Dark,Dark / Professional,#141410,#26261f,#cccc41,#72e5e3,#F5F5F5
Urban Glacier Dark,Dark / Professional,#1c1d20,#313338,#e5b556,#72e5bc,#F5F5F5
Silent Ember Light,Light / SaaS,#FFFFFF,#F4F6F8,#ca8f19,#2d6be5,#1A202C
Ocean Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#0ad20a,#e52de5,#1A202C
Ocean Desert Dark,Dark / Professional,#151514,#272725,#1535d2,#e57288,#F5F5F5
Corporate Horizon Bold,Bold / Artistic,#38042f,#6b085a,#19ff3f,#FFFFFF,#FFFFFF
Ocean Onyx Dark,Dark / Professional,#181d1a,#262d28,#3ddf73,#9672e5,#F5F5F5
Muted Midnight Bold,Bold / Artistic,#063333,#0d6666,#ff1919,#FFFFFF,#FFFFFF
Royal Quartz Dark,Dark / Professional,#1a1718,#332c2e,#e71c23,#78e572,#F5F5F5
Vintage Nebula Light,Light / SaaS,#FFFFFF,#F4F6F8,#e01559,#2de5a8,#1A202C
Crimson Frost Dark,Dark / Professional,#0c0c0d,#212024,#354ad3,#e57284,#F5F5F5
Dark Desert Bold,Bold / Artistic,#361109,#692112,#19d8ff,#FFFFFF,#FFFFFF
Ocean Ember Dark,Dark / Professional,#151717,#272a2a,#34f59b,#ad72e5,#F5F5F5
Crimson Onyx Dark,Dark / Professional,#12120f,#282821,#4141f1,#e57275,#F5F5F5
Royal Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#b8391f,#2dc6e5,#1A202C
Dark Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#cf1c76,#2de589,#1A202C
Royal Onyx Bold,Bold / Artistic,#01500f,#038318,#ff19d8,#FFFFFF,#FFFFFF
Corporate Forest Dark,Dark / Professional,#181516,#282324,#42efd2,#d072e5,#F5F5F5
Urban Copper Light,Light / SaaS,#FFFFFF,#F4F6F8,#74d018,#892de5,#1A202C
Ocean Desert Bold,Bold / Artistic,#075d32,#0a904d,#ff198c,#FFFFFF,#FFFFFF
Muted Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#9be30b,#6b2de5,#1A202C
Soft Obsidian Bold,Bold / Artistic,#3e480d,#6a7b16,#3f19ff,#FFFFFF,#FFFFFF
Dark Lagoon Dark,Dark / Professional,#0e0f0e,#1a1c1a,#6fd63b,#729be5,#F5F5F5
Slate Horizon Dark,Dark / Professional,#1e1e23,#2d2d34,#3a3ad5,#e57275,#F5F5F5
Corporate Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#8cdc3c,#892de5,#1A202C
Electric Desert Bold,Bold / Artistic,#576512,#83981b,#3f19ff,#FFFFFF,#FFFFFF
Vibrant Quartz Dark,Dark / Professional,#181a17,#2e312d,#91f260,#729be5,#F5F5F5
Dark Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#d6b618,#2d4ce5,#1A202C
Crimson Quartz Dark,Dark / Professional,#0f0f0d,#1f201a,#6a54d7,#e58372,#F5F5F5
Slate Steel Bold,Bold / Artistic,#40020c,#730416,#19ffd8,#FFFFFF,#FFFFFF
Soft Nebula Dark,Dark / Professional,#241e1d,#3a312f,#e14323,#72e583,#F5F5F5
Deep Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#01dede,#e52d2d,#1A202C
Future Obsidian Dark,Dark / Professional,#0c0d0c,#1a1e1c,#fd45a1,#aee572,#F5F5F5
Corporate Shadow Dark,Dark / Professional,#0d0d0e,#1d1e21,#5156fb,#e57278,#F5F5F5
Elegant Quartz Light,Light / SaaS,#FFFFFF,#F4F6F8,#d70bd7,#2de52d,#1A202C
Ocean Glacier Bold,Bold / Artistic,#5d0716,#900b22,#19ffd8,#FFFFFF,#FFFFFF
Modern Iron Bold,Bold / Artistic,#550620,#880a34,#19ffb2,#FFFFFF,#FFFFFF
Ocean Steel Light,Light / SaaS,#FFFFFF,#F4F6F8,#8fc12b,#6b2de5,#1A202C
Royal Obsidian Dark,Dark / Professional,#1b1f1c,#2c332d,#fd1cd8,#d4e572,#F5F5F5
Elegant Steel Dark,Dark / Professional,#0b0c0d,#1f2124,#d1a245,#72e5bc,#F5F5F5
Urban Nebula Dark,Dark / Professional,#1c231e,#2f3b33,#3fd772,#9672e5,#F5F5F5
Silent Velvet Bold,Bold / Artistic,#021539,#05276c,#ffb219,#FFFFFF,#FFFFFF
Dark Copper Dark,Dark / Professional,#171413,#272221,#ef5334,#72e583,#F5F5F5
Silent Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#0707e1,#e5e52d,#1A202C
Crimson Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#d85413,#2da8e5,#1A202C
Vintage Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#c3c319,#2d2de5,#1A202C
Electric Velvet Bold,Bold / Artistic,#472503,#7a4005,#198cff,#FFFFFF,#FFFFFF
Vintage Shadow Light,Light / SaaS,#FFFFFF,#F4F6F8,#b58320,#2d6be5,#1A202C
Zen Midnight Bold,Bold / Artistic,#2f055a,#4b088d,#8cff19,#FFFFFF,#FFFFFF
Slate Quartz Dark,Dark / Professional,#100d0f,#292128,#22e041,#8372e5,#F5F5F5
Electric Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#b52f46,#2de5c6,#1A202C
Electric Obsidian Light,Light / SaaS,#FFFFFF,#F4F6F8,#06c746,#e52da8,#1A202C
Vintage Desert Light,Light / SaaS,#FFFFFF,#F4F6F8,#33e1a7,#e52d6b,#1A202C
Urban Velvet Light,Light / SaaS,#FFFFFF,#F4F6F8,#2ec794,#e52d6b,#1A202C
Modern Iron Dark,Dark / Professional,#1d1c1e,#2a292c,#93dd49,#72aee5,#F5F5F5
Electric Lagoon Dark,Dark / Professional,#141617,#24292a,#4cc7e0,#e572d4,#F5F5F5
Deep Obsidian Dark,Dark / Professional,#17191c,#2b3034,#56d9fa,#e572d0,#F5F5F5
Silent Lagoon Light,Light / SaaS,#FFFFFF,#F4F6F8,#8cc41c,#6b2de5,#1A202C
Vintage Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#2f2fe0,#e5e52d,#1A202C
Tech Desert Dark,Dark / Professional,#141817,#222928,#3dedd0,#d072e5,#F5F5F5
Vibrant Glacier Light,Light / SaaS,#FFFFFF,#F4F6F8,#04d94b,#e52da8,#1A202C
Dark Mist Dark,Dark / Professional,#0e100e,#252825,#d13ed1,#e5e372,#F5F5F5
Electric Mist Dark,Dark / Professional,#151517,#2b292e,#413cd2,#e57472,#F5F5F5
Tech Glacier Dark,Dark / Professional,#17191c,#282a30,#383dcf,#e57278,#F5F5F5
Ocean Iron Light,Light / SaaS,#FFFFFF,#F4F6F8,#bc7630,#2d89e5,#1A202C
Natural Ember Dark,Dark / Professional,#110e0e,#261f1f,#d94974,#97e572,#F5F5F5
Soft Frost Light,Light / SaaS,#FFFFFF,#F4F6F8,#c3ab31,#2d4ce5,#1A202C
Corporate Desert Dark,Dark / Professional,#0c0c0b,#22231e,#91ea2b,#72b2e5,#F5F5F5
Deep Sunset Bold,Bold / Artistic,#0e530e,#178617,#ff19ff,#FFFFFF,#FFFFFF
Natural Lagoon Dark,Dark / Professional,#1f1e21,#38363a,#502ce0,#e58772,#F5F5F5
Vibrant Sunset Light,Light / SaaS,#FFFFFF,#F4F6F8,#d6229a,#2de56b,#1A202C
Silent Forest Light,Light / SaaS,#FFFFFF,#F4F6F8,#14e47c,#e52d89,#1A202C
Electric Frost Bold,Bold / Artistic,#360425,#690849,#19ff65,#FFFFFF,#FFFFFF
Corporate Midnight Dark,Dark / Professional,#1a161b,#262129,#e81cef,#e5df72,#F5F5F5
Deep Canvas Dark,Dark / Professional,#131717,#262d2f,#e76f57,#72e583,#F5F5F5
Elegant Sunset Dark,Dark / Professional,#101310,#222822,#82f650,#7297e5,#F5F5F5
Slate Quartz Dark,Dark / Professional,#0e0f0c,#1e201b,#9edd21,#72c1e5,#F5F5F5
Corporate Onyx Light,Light / SaaS,#FFFFFF,#F4F6F8,#d4366b,#2de5a8,#1A202C
Vibrant Horizon Light,Light / SaaS,#FFFFFF,#F4F6F8,#1eb89f,#e52d4c,#1A202C
Crimson Sunset Dark,Dark / Professional,#161314,#231e21,#fb2f58,#8be572,#F5F5F5
Soft Onyx Dark,Dark / Professional,#19181b,#26252a,#231cef,#e57472,#F5F5F5
Royal Desert Dark,Dark / Professional,#171b1d,#2b3235,#2564d2,#e5729f,#F5F5F5
Deep Mist Light,Light / SaaS,#FFFFFF,#F4F6F8,#09cbaa,#e52d4c,#1A202C
Natural Quartz Dark,Dark / Professional,#1b191a,#2e2c2c,#ee556f,#88e572,#F5F5F5
Deep Canvas Light,Light / SaaS,#FFFFFF,#F4F6F8,#e5e521,#2d2de5,#1A202C
Vibrant Midnight Light,Light / SaaS,#FFFFFF,#F4F6F8,#a306c2,#4ce52d,#1A202C
